Date,Open,High,Low,Close,Adj Close,Volume,Days
2019-05-20,52.139999,54.689999,51.845001,54.630001,54.630001,2710000,35
2019-05-21,54.77,56.029999,53.529999,55.509998,55.509998,3490700,36
2019-05-22,54.68,57.959999,54.619999,57.880001,57.880001,3913700,37
2019-05-23,56.82,58.48,56.32,58.110001,58.110001,3649300,38
2019-05-24,58.5,58.790001,56.610001,57.099998,57.099998,2412500,39
2019-05-28,56.849998,57.990002,55.400002,56.889999,56.889999,2836100,40
2019-05-29,56.299999,56.73,54.055,56.259998,56.259998,3166500,41
2019-05-30,56.040001,56.544998,54.07,54.830002,54.830002,2558400,42
2019-05-31,56.41,58.450001,54.57,57.619999,57.619999,5123700,43
2019-06-03,58.52,61.77,58.32,59.540001,59.540001,5549300,44
2019-06-04,61.099998,61.169998,57.560001,59.169998,59.169998,4093200,45
2019-06-05,59.400002,63.240002,59.200001,63.009998,63.009998,4834400,46
2019-06-06,62.25,63.18,60.400002,61.630001,61.630001,3844900,47
2019-06-07,62,62.23,59.213001,59.259998,59.259998,3881900,48
2019-06-10,59.450001,60.580002,56.700001,56.759998,56.759998,2677300,49
2019-06-11,59.080002,59.25,56.310001,58.07,58.07,2719400,50
2019-06-12,57.18,58.868999,57.049999,58.41,58.41,1534500,51
2019-06-13,59.48,61.349998,58.75,61.209999,61.209999,2681500,52
2019-06-14,61,61.389999,59.970001,60.959999,60.959999,1955800,53
2019-06-17,60.48,64.139999,60.32,63.599998,63.599998,4386200,54
2019-06-18,63.700001,64.760002,61.610001,64.400002,64.400002,4670200,55
2019-06-19,64.5,65.07,63.150002,63.549999,63.549999,3014600,56
2019-06-20,64,64.207001,62.110001,62.84,62.84,2323500,57
2019-06-21,62.799999,64.300003,62.52,64.260002,64.260002,3921700,58
2019-06-24,64,64.269997,62.860001,63.759998,63.759998,2282000,59
2019-06-25,63.759998,64.269997,62.66,64.040001,64.040001,2060300,60
2019-06-26,64.32,64.639999,62.77,62.970001,62.970001,1913500,61
2019-06-27,63.52,65.360001,63.139999,65.269997,65.269997,3734500,62
2019-06-28,65.199997,66.639999,64.440002,65.709999,65.709999,6317400,63
2019-07-01,66,66.099998,61.5,62,62,4446100,64
2019-07-02,62.889999,62.900002,60.25,60.349998,60.349998,3037500,65
2019-07-03,60.639999,61.200001,60.380001,60.599998,60.599998,1246900,66
2019-07-05,60.709999,60.880001,58.75,59.389999,59.389999,3331800,67
2019-07-08,59.310001,60.09,58.5,59.790001,59.790001,2792300,68
2019-07-09,59.790001,62.120998,59.779999,61.830002,61.830002,3091200,69
2019-07-10,62.279999,62.740002,61.43,62.299999,62.299999,2337800,70
2019-07-11,62.310001,62.66,61.110001,61.849998,61.849998,1923200,71
2019-07-12,61.849998,64.599998,60.619999,64.25,64.25,5665200,72
2019-07-15,64.389999,64.989998,63.82,64.790001,64.790001,1921800,73
2019-07-16,64.330002,65.459999,64.153,64.800003,64.800003,1806900,74
2019-07-17,64.5,65.260002,63.330002,65.169998,65.169998,1597100,75
2019-07-18,65,66.129997,64.57,66,66,1894200,76
2019-07-19,66.220001,68.330002,66.150002,67.449997,67.449997,3734900,77
2019-07-22,67.220001,67.385002,65.730003,66,66,1915300,78
2019-07-23,66.25,66.489998,64.830002,64.93,64.93,1492400,79
2019-07-24,64.93,65.779999,64.489998,65.230003,65.230003,1427500,80
2019-07-25,65.529999,65.629997,64.629997,65.010002,65.010002,1047000,81
2019-07-26,65.230003,66.699997,65.230003,65.519997,65.519997,1911000,82
2019-07-29,65.739998,65.989998,62.939999,64.029999,64.029999,2179200,83
2019-07-30,63.799999,63.939999,61.68,62.459999,62.459999,2619200,84
